24731	11.087700	1.488822	3
76579	12.916417	1.104645	1
13867	0.000000	0.328307	2
36933	1.218746	1.665175	1
246	3.747127	1.662592	2
43612	9.072804	0.082238	3
15784	5.461611	0.667703	2
32254	8.804932	0.502345	3
9053	5.019418	0.727538	2
43202	4.223192	1.023657	1
10310	1.644032	1.696132	2
17761	4.354935	0.206985	2
43588	13.070018	1.341674	3
26968	2.996374	0.388684	1
34466	12.054020	1.360194	3
22581	3.759072	0.247153	1
13664	0.000000	1.411111	2
4953	4.791897	0.417943	2
29101	13.683366	0.177107	3
46809	2.304590	1.391536	1
15567	2.885394	0.627501	2
34894	12.689196	0.605437	3
8262	0.000000	1.076153	2
76009	11.783604	0.207932	1
70816	9.995453	1.366415	1
72080	11.217338	1.681812	1
63845	6.378752	1.697271	1
40419	3.514099	1.135000	1
43842	8.753312	1.351415	3
44481	3.959070	0.949264	1
10317	1.113160	1.540113	2
32589	8.198504	0.137283	3
35837	3.116636	0.442729	1
21652	6.294222	0.854496	3
11926	3.142498	0.659318	2
24082	10.999121	0.942579	3
29112	3.240347	0.506750	1
18826	10.805970	0.340355	3
79343	14.196948	1.171971	1
37351	7.234529	0.691108	3
9467	0.946086	0.746022	2
44392	11.602409	0.590902	3
17008	4.758611	0.768948	2
9943	0.000000	1.118215	2
61803	3.353213	1.343215	1
55972	1.502696	0.167451	1
33453	8.548540	1.447809	3
5026	5.245384	0.343325	2
13963	0.466449	0.010350	2
45212	7.431001	1.036098	3
45958	1.965910	0.155258	1
7321	3.588471	0.912861	2
12353	2.487114	1.181496	2
22817	2.920001	0.434709	1
26662	4.806791	1.359534	1
2885	6.395171	0.012056	2
5160	4.126193	0.432222	2
37727	11.454946	1.232663	3
70530	9.697576	0.109622	1
32167	7.281987	0.832684	3
75578	17.512845	0.554300	1
68188	12.160358	0.164044	1
78214	20.823248	0.276538	1
26152	8.511440	1.516022	3
44497	11.378595	0.397374	3
17800	0.000000	1.130165	2
34183	12.713064	1.582523	3
